0 1 2 3
0 1 25.909878682842287 24.5764532894944
0 2 35.26863084922011 34.75612693011333
0 3 41.117850953206236 41.272924335238514
0 4 46.79376083188908 46.529492191861294
0 5 50.47660311958405 50.2383446323808
0 6 52.772963604852684 52.47615955352689
0 7 54.67937608318891 54.51395600329075
0 8 56.629116117850955 56.67291596862064
0 9 58.44887348353552 58.51799763274331
0 10 58.31889081455805 58.26832065296168
1 1 26.473136915077987 24.33784103657457
1 2 38.04159445407279 37.22304463797267
1 3 43.58752166377816 43.05424347757796
1 4 46.23050259965338 46.20463058724208
1 5 50.77989601386482 50.51619656692776
1 6 53.29289428076257 53.262656444842946
1 7 54.76603119584056 54.75895931588284
1 8 56.06585788561526 56.20467134235275
1 9 57.23570190641247 57.44695648187877
1 10 58.83882149046794 59.0887891894344
2 1 25.606585788561524 24.471585074147374
2 2 35.57192374350087 34.94803213318926
2 3 42.59098786828423 42.383842970610104
2 4 47.573656845753895 46.92761650160996
2 5 51.733102253032925 51.34070597874014
2 6 53.552859618717505 53.5806679619829
2 7 54.89601386481803 54.99657035704965
2 8 56.672443674176776 56.749471563892776
2 9 57.019064124783355 57.246964309338686
2 10 58.49220103986135 58.799717292736254
3 1 24.913344887348355 24.031891173691587
3 2 35.48526863084922 34.30344645621801
3 3 41.94107452339688 41.132693526482804
3 4 47.443674176776426 46.94154444434325
3 5 50.736568457539 50.692257986213974
3 6 53.422876949740036 53.546280203499876
3 7 54.93934142114385 54.98055259535931
3 8 55.589254766031196 55.62205008371649
3 9 56.02253032928943 56.00257911167802
3 10 57.4523396880416 57.43371194675615
4 1 23.656845753899482 22.301619617559258
4 2 34.44540727902946 33.35938033161243
4 3 40.81455805892548 40.68197009387441
4 4 45.45060658578856 44.970860396215336
4 5 49.350086655112655 49.135956213171454
4 6 51.08318890814558 51.21310112904509
4 7 54.33275563258232 54.34496723733291
4 8 56.7157712305026 56.82814842662993
4 9 57.105719237435004 57.026603553742426
4 10 58.14558058925476 58.13428339703365
5 1 24.74003466204506 23.42566718118379
5 2 35.4419410745234 33.781444231465294
5 3 43.76083188908146 43.11674801509622
5 4 47.09705372616985 46.52218302037208
5 5 50.08665511265165 49.946168802389685
5 6 51.99306759098788 52.03657107571574
5 7 54.41941074523397 54.45123134625892
5 8 55.93587521663779 56.069113832387984
5 9 56.672443674176776 56.803082064497104
5 10 57.06239168110918 57.30682231786693
6 1 24.35008665511265 22.201188191479318
6 2 34.878682842287695 34.343464244462034
6 3 42.07105719237435 41.07146977890206
6 4 46.05719237435009 45.20145486594038
6 5 49.26343154246101 49.12553017897743
6 6 52.642980935875215 52.92236102848364
6 7 53.856152512998264 53.927136852713645
6 8 55.63258232235702 55.81272717143362
6 9 57.36568457538995 57.82491180191944
6 10 57.755632582322356 58.02883608854288
7 1 27.03639514731369 25.809431096365397
7 2 38.38821490467937 36.95430973620513
7 3 43.67417677642981 42.792429938130525
7 4 47.14038128249567 46.78468682166916
7 5 51.81975736568457 51.391237181475844
7 6 53.76949740034662 53.53309008343018
7 7 55.06932409012132 54.98032455726366
7 8 56.1525129982669 55.95863612851269
7 9 57.19237435008665 57.30627612354213
7 10 57.885615251299825 58.210676582770446
8 1 24.87001733102253 22.4678618649478
8 2 36.35181975736568 35.110870220641885
8 3 42.46100519930676 41.81455147003876
8 4 47.227036395147316 46.604843759747396
8 5 50.5632582322357 50.10014325313438
8 6 53.03292894280762 52.88964952963799
8 7 54.76603119584056 54.44763738882622
8 8 56.499133448873486 56.323234426390215
8 9 58.188908145580584 58.09675276770743
8 10 58.882149046793764 58.82473385941193
9 1 25.043327556325824 23.441678485519294
9 2 36.871750433275565 35.48983591831816
9 3 43.67417677642981 43.055903692410325
9 4 48.65684575389948 47.692088941006574
9 5 52.0363951473137 52.12025703979457
9 6 54.50606585788561 54.606697666999956
9 7 56.02253032928943 56.162254470163205
9 8 57.49566724436742 57.64151546948061
9 9 58.49220103986135 58.74172499281089
9 10 59.22876949740035 59.41437221697237
10 1 25.606585788561524 23.479360261870504
10 2 36.13518197573657 35.00763053572794
10 3 43.80415944540728 42.94330290284461
10 4 46.96707105719237 46.26596299256492
10 5 49.17677642980936 48.84696224309826
10 6 52.16637781629117 52.0896257229248
10 7 54.41941074523397 54.16203303774195
10 8 54.8526863084922 55.076020323004514
10 9 57.4523396880416 57.525718888593815
10 10 58.708838821490474 58.936416776166524
11 1 26.993067590987867 24.97048899011112
11 2 36.04852686308492 34.790538402293166
11 3 41.811091854419416 41.64917618905385
11 4 46.317157712305026 46.521837139637746
11 5 49.350086655112655 49.33237941913766
11 6 52.686308492201036 52.64228859364005
11 7 54.59272097053726 54.517070752363594
11 8 55.97920277296361 56.08035471136928
11 9 56.45580589254766 56.56915065010373
11 10 57.885615251299825 57.90843066431386
12 1 26.646447140381284 25.127523369615616
12 2 35.70190641247834 34.88871824542778
12 3 43.02426343154246 42.29767147149006
12 4 46.70710571923743 46.57776661417484
12 5 49.74003466204506 49.6928972218237
12 6 51.99306759098788 51.89592598951403
12 7 54.50606585788561 54.34710571131816
12 8 55.84922010398613 55.525354632438386
12 9 57.4523396880416 57.25761195176899
12 10 59.27209705372617 59.368201816513874
13 1 25.563258232235704 23.934525732338006
13 2 35.051993067590985 34.43861070010871
13 3 41.03119584055459 40.85126131867163
13 4 45.79722703639515 46.57127793524769
13 5 49.78336221837088 50.36444265743154
13 6 52.33968804159446 52.75685540309665
