0 1 2 3
0 1 26.559792027729635 25.05887939470213
0 2 36.30849220103986 35.6886651486278
0 3 40.94454072790295 40.76989955390443
0 4 46.10051993067591 45.97988749292248
0 5 50.0 49.90277446442698
0 6 52.296360485268636 52.15731133613144
0 7 54.722703639514734 54.807601675948135
0 8 56.845753899480066 56.95618181263307
0 9 57.668977469670715 57.913971719261916
0 10 58.49220103986135 58.696896184162576
1 1 26.646447140381284 25.277255523790167
1 2 37.088388214904676 36.831921198257376
1 3 42.417677642980934 42.40355500735562
1 4 45.190641247833625 45.37800785492382
1 5 48.613518197573654 48.88966210384434
1 6 51.16984402079723 51.62476299305057
1 7 52.599653379549395 53.000251687685726
1 8 53.466204506065864 53.61864770848281
1 9 55.719237435008665 56.04766943151805
1 10 56.7157712305026 57.049835734802
2 1 26.819757365684577 25.9755546614259
2 2 38.128249566724435 37.628699390394424
2 3 46.05719237435009 46.11761060449003
2 4 49.610051993067586 49.58642240417956
2 5 52.729636048526864 52.95183142586307
2 6 54.63604852686309 54.75515877461409
2 7 56.32582322357019 56.611603164072974
2 8 56.802426343154245 57.173113220416184
2 9 56.499133448873486 56.89746710609197
2 10 57.4523396880416 57.97275108661377
3 1 27.079722703639515 25.655593225455362
3 2 37.911611785095324 36.847111620360835
3 3 43.63084922010398 42.84229179340942
3 4 47.487001733102254 47.509694738260755
3 5 50.43327556325823 50.494833100122435
3 6 53.336221837088395 53.675061460701336
3 7 53.59618717504333 53.82789145221199
3 8 55.28596187175043 55.60774805852604
3 9 55.02599653379549 55.50622652071314
3 10 57.149046793760824 57.704253303115074
4 1 26.386481802426342 24.115812903125494
4 2 36.69844020797227 35.73397605230161
4 3 43.240901213171576 42.85374210057212
4 4 47.61698440207972 47.49438825670589
4 5 48.22357019064125 48.44598870841543
4 6 48.570190641247834 48.567619706292774
4 7 52.16637781629117 52.401680697650775
4 8 53.89948006932409 53.94609680587084
4 9 54.59272097053726 54.724989272151824
4 10 56.1525129982669 56.1356726652917
5 1 26.256499133448873 24.872880136197892
5 2 38.30155979202773 36.91366202146282
5 3 44.194107452339686 44.20012830779507
5 4 47.66031195840554 47.669916063195714
5 5 49.30675909878683 49.28161402956329
5 6 50.519930675909876 50.945872100288724
5 7 52.426343154246105 52.54581490332059
5 8 54.89601386481803 55.109794178055495
5 9 55.97920277296361 56.31964523259769
5 10 58.015597920277294 58.18926546383359
6 1 26.473136915077987 24.63287643802876
6 2 35.831889081455806 34.980615874237614
6 3 43.02426343154246 42.29177958324591
6 4 45.320623916811094 45.089505216869625
6 5 50.30329289428076 49.991564831742394
6 6 51.64644714038128 51.403747236089934
6 7 54.46273830155979 54.292248432972364
6 8 56.23916811091855 55.99764322472483
6 9 56.629116117850955 56.602585908231816
6 10 56.7157712305026 56.75654603237192
7 1 27.4263431542461 25.75248565112765
