0 1 2 3
0 1 15.944540727902945 16.031410859043397
0 2 21.837088388214905 21.640239794378182
0 3 26.473136915077987 26.847338687965465
0 4 29.809358752166375 29.9068286659744
0 5 30.935875216637783 31.26186747756009
0 6 34.878682842287695 35.14525048384424
0 7 36.26516464471404 36.521263600953134
0 8 36.82842287694974 36.66124960649629
0 9 37.73830155979203 37.90461020086208
0 10 39.29809358752166 39.6107627503285
1 1 15.03466204506066 14.21860015930719
1 2 21.187175043327557 20.877583197695607
1 3 26.733102253032932 26.41305982928863
1 4 30.37261698440208 30.667286174492393
1 5 32.53899480069324 32.639285524318865
1 6 33.838821490467936 34.40870354196831
1 7 36.65511265164645 37.12922174582579
1 8 37.47833622183709 38.148726889387916
1 9 38.128249566724435 38.640623930916746
1 10 39.038128249566725 39.57718787959959
2 1 13.994800693240903 13.7447297495257
2 2 21.36048526863085 21.388640232649415
2 3 26.126516464471404 26.597482817890327
2 4 29.54939341421144 30.146199502974753
2 5 32.712305025996535 33.08834128735711
2 6 33.882149046793764 33.96904049011416
2 7 35.26863084922011 35.349191122963596
2 8 36.22183708838821 36.51895704930447
2 9 37.60831889081456 37.53054880224772
2 10 39.42807625649913 39.469644989883385
3 1 14.211438474870016 13.18553384753693
3 2 20.797227036395146 20.615399150462107
3 3 24.48006932409012 24.264267166673278
3 4 28.942807625649912 29.657448087264328
3 5 31.542461005199307 32.274621190840364
3 6 34.575389948006936 35.14695333834432
3 7 36.48180242634315 36.30133753061622
3 8 37.43500866551127 37.402113145532596
3 9 38.64818024263432 38.58476353208569
3 10 39.42807625649913 39.42218322388964
4 1 15.121317157712305 14.282347356279917
4 2 21.403812824956674 21.163124672322986
4 3 25.0 25.144895790930562
4 4 27.512998266897746 27.752107415061744
4 5 30.329289428076255 30.6377120385833
4 6 32.885615251299825 33.355653573331665
4 7 35.61525129982669 36.079611691023466
4 8 36.915077989601386 37.2627052857732
4 9 37.39168110918544 37.9076169168369
4 10 38.908145580589256 39.253994647210035
5 1 16.594454072790292 16.255098924987905
5 2 21.620450606585788 20.87759565536519
5 3 27.079722703639515 27.12312932217674
5 4 30.025996533795496 30.393127982192645
5 5 30.415944540727903 31.09321784721332
