0 1 2 3
0 1 11.351819757365684 10.28570132614665
0 2 16.55112651646447 14.782074564214835
0 3 20.493934142114384 19.573950574996797
0 4 23.700173310225303 22.683436519135647
0 5 25.606585788561524 24.20356931956858
0 6 27.16637781629116 25.467025950781103
0 7 29.07279029462738 27.379848046889133
0 8 30.805892547660314 29.372995455745222
0 9 30.805892547660314 29.35593267089355
0 10 31.325823223570193 29.696295344612388
1 1 11.525129982668977 9.723246107701755
1 2 17.33102253032929 15.78220646903103
1 3 20.97053726169844 19.595853320030407
1 4 24.826689774696707 24.07508717216454
1 5 26.386481802426342 25.16887446606845
1 6 26.8630849220104 25.785548400661433
1 7 28.509532062391678 27.347396937298544
1 8 29.246100519930675 28.13383182182846
1 9 29.679376083188906 28.673932734694407
1 10 30.54592720970537 29.119786508210378
2 1 10.875216637781628 9.489821372971203
2 2 17.504332755632582 15.704745673244075
2 3 20.92720970537262 18.941230956565455
2 4 23.873483535528596 22.365587338514185
2 5 25.12998266897747 23.454935801548245
2 6 26.51646447140381 25.21703359659063
2 7 27.946273830155977 26.174563493377136
2 8 29.20277296360485 27.212248840953592
2 9 30.11265164644714 28.280678213792015
2 10 30.502599653379548 28.513273553088915
3 1 11.69844020797227 9.726278076427716
3 2 16.204506065857885 15.202198989309249
3 3 18.80415944540728 18.216838719101663
3 4 22.05372616984402 21.192293618037652
3 5 24.306759098786827 23.39899580235032
3 6 25.64991334488735 24.9247129317595
3 7 28.20623916811092 27.639901828075093
3 8 29.462738301559792 28.47983720704541
3 9 30.025996533795496 28.8373746833225
3 10 30.19930675909879 28.757594417968658
4 1 13.69150779896014 11.730063618527401
4 2 18.370883882149048 16.576232244333163
4 3 20.19064124783362 18.493388687543565
4 4 23.09358752166378 21.0712597931593
4 5 25.779896013864818 24.04494055482225
4 6 26.559792027729635 24.422792724330805
4 7 27.55632582322357 25.336175768856428
4 8 28.379549393414212 26.45174644919923
4 9 29.766031195840554 27.75424780885186
4 10 30.06932409012132 28.253169319679454
5 1 12.348353552859619 10.81074745129037
5 2 16.464471403812826 14.83831344115937
5 3 20.060658578856152 19.59203675144685
5 4 22.876949740034664 22.41435578795769
5 5 24.306759098786827 23.354793846761403
5 6 25.38994800693241 24.487869088258364
5 7 26.819757365684577 26.02525467943073
5 8 27.989601386481805 26.642016496739984
5 9 30.24263431542461 29.184224688760168
5 10 29.8526863084922 28.955410685271133
6 1 12.91161178509532 11.236938680272642
6 2 15.814558058925476 14.343553336616804
6 3 20.19064124783362 18.63074752345712
6 4 22.876949740034664 21.804204592103513
6 5 24.523396880415945 23.185651926067084
6 6 25.606585788561524 24.121656788832983
6 7 26.733102253032932 25.189706778728493
6 8 28.292894280762564 27.044234214619927
6 9 28.812824956672443 28.009054493813647
6 10 29.54939341421144 28.64012107341482
7 1 13.864818024263432 12.475847503704081
7 2 17.85095320623917 15.981167782550813
7 3 20.320623916811094 19.076451334957746
7 4 22.96360485268631 21.473032627761448
7 5 25.34662045060659 23.98875798362296
7 6 27.079722703639515 25.54584901501899
7 7 28.596187175043326 27.554158975882686
7 8 29.462738301559792 28.451771810030046
7 9 30.285961871750434 29.107471032920547
7 10 31.325823223570193 30.645895139192554
8 1 11.95840554592721 10.773938396338474
8 2 19.194107452339686 16.810351828429255
8 3 22.183708838821488 20.432685968245565
8 4 22.400346620450605 20.873219673427528
8 5 25.086655112651645 23.981951525969052
8 6 25.82322357019064 24.72103309743722
8 7 26.993067590987867 26.29616086772586
8 8 27.902946273830153 26.595129419335528
8 9 28.856152512998268 27.859645409820633
8 10 29.98266897746967 28.81228101118023
9 1 11.655112651646448 10.444167447756303
9 2 17.20103986135182 15.692213778785845
9 3 21.663778162911612 19.757530509533392
9 4 24.74003466204506 22.966543106822524
9 5 26.299826689774697 25.051997561128942
9 6 28.07625649913345 26.673913693686103
9 7 29.246100519930675 28.305295896310728
9 8 30.24263431542461 29.003475589380635
9 9 30.37261698440208 28.89329777369303
9 10 30.675909878682845 29.170642066126927
10 1 12.954939341421143 11.703771448615786
10 2 16.897746967071058 15.51000464671769
10 3 20.753899480069325 19.204163219893726
10 4 23.873483535528596 22.56596071889072
10 5 25.82322357019064 24.537705927741264
10 6 27.123050259965336 25.509714661218975
10 7 28.07625649913345 26.333401681168255
10 8 28.7261698440208 27.38438114196625
10 9 29.93934142114385 28.606563218217584
10 10 30.155979202772965 29.01464153291912
11 1 13.474870017331023 11.841257310728619
11 2 16.984402079722706 15.27118571795469
11 3 20.493934142114384 19.18305299937157
11 4 23.353552859618716 22.774959891739936
11 5 25.17331022530329 24.26575950023264
11 6 26.733102253032932 26.032186987498797
11 7 27.729636048526864 26.991687162556616
11 8 29.59272097053726 28.627124766256124
11 9 29.679376083188906 28.99765487443606
11 10 30.329289428076255 29.429525290502635
12 1 13.388214904679376 12.070138262620361
12 2 17.504332755632582 16.13744482007571
12 3 21.273830155979205 20.145770349569478
12 4 23.180242634315423 22.38924588949552
12 5 23.91681109185442 23.06948046221697
12 6 26.8630849220104 25.55463254388353
12 7 27.123050259965336 25.680226316206266
12 8 29.54939341421144 27.891518958994094
12 9 29.8526863084922 28.351593730693402
12 10 30.415944540727903 28.747357725996736
13 1 11.741767764298093 9.633804351301935
13 2 16.507798960138647 15.37607887155209
13 3 20.233968804159446 19.08463238243251
13 4 22.833622183708837 21.474055155439466
13 5 24.74003466204506 23.507513247127033
13 6 26.603119584055456 25.398369419783844
13 7 27.81629116117851 26.629959349807038
13 8 28.639514731369154 27.19915464001636
13 9 30.285961871750434 28.61019620998528
13 10 31.499133448873483 29.85144691320277
14 1 13.821490467937608 12.262754038779613
14 2 17.504332755632582 16.49700874529789
14 3 20.537261698440208 19.401713378280824
14 4 23.786828422876948 22.21802876168926
14 5 26.16984402079723 24.672153864778167
14 6 26.8630849220104 25.53317675242934
14 7 28.162911611785095 26.807473694654387
14 8 29.72270363951473 28.26237631692214
14 9 29.59272097053726 27.829400386355225
14 10 31.23916811091854 29.630508750464763
15 1 11.091854419410744 9.833961722874026
15 2 16.334488734835357 15.123165515688402
15 3 20.363951473136915 18.614081013960046
15 4 22.0103986135182 20.184906898508363
15 5 24.826689774696707 22.93907714870997
15 6 26.473136915077987 24.90436750080478
15 7 26.733102253032932 25.625748443103458
15 8 28.07625649913345 27.436746583521355
15 9 28.7261698440208 28.139319261308565
15 10 29.506065857885616 28.638612408920366
16 1 12.088388214904679 10.409665939244661
16 2 18.80415944540728 16.802075496240626
16 3 21.620450606585788 19.901177034433637
16 4 23.873483535528596 22.409416276006557
16 5 25.51993067590988 24.586988853085323
16 6 27.38301559792028 26.441431960271245
16 7 27.4263431542461 26.365744656851366
16 8 29.116117850953206 27.769758792846556
16 9 29.679376083188906 28.12391858066836
16 10 30.675909878682845 29.45030467589499
17 1 10.74523396880416 9.525746877260183
17 2 16.724436741767764 15.120967067685593
17 3 20.623916811091856 18.417841292257087
17 4 22.400346620450605 20.702357039864168
17 5 24.306759098786827 23.296802529375753
17 6 25.563258232235704 24.602924011106214
17 7 26.689774696707108 25.766678506018657
