0 1 2 3
0 1 21.36048526863085 19.968198373635502
0 2 30.935875216637783 29.777114144528472
0 3 38.084922010398614 37.570206791210296
0 4 43.45753899480069 43.25095735821238
0 5 48.1369150779896 47.27240749488175
0 6 49.91334488734835 49.54399570121954
0 7 51.776429809358746 51.596079821108134
0 8 52.25303292894281 51.917459462839396
0 9 53.81282495667244 53.78745943168649
0 10 54.8526863084922 54.94939893719442
1 1 20.84055459272097 18.84481342509571
1 2 32.06239168110919 31.01886129695346
1 3 38.38821490467937 37.55206164188512
1 4 43.327556325823224 42.7554780726328
1 5 46.75043327556326 46.537583474375005
1 6 49.69670710571924 49.762185563887996
1 7 51.21317157712305 50.986128678345686
1 8 53.03292894280762 52.76101177783171
1 9 54.20277296360485 53.913559763104104
1 10 55.719237435008665 55.48746314698773
2 1 22.357019064124785 20.671144601240115
2 2 32.19237435008665 31.259866000453997
2 3 39.081455805892546 38.39279118801408
2 4 44.45407279029463 43.87474912019067
2 5 46.75043327556326 46.891624135525674
2 6 49.393414211438476 49.30989603768783
2 7 50.60658578856152 50.562870226029
2 8 52.599653379549395 52.269599414312125
2 9 54.1161178509532 53.84330006843815
2 10 54.50606585788561 54.03255157644815
3 1 22.573656845753902 20.91702481736214
3 2 31.499133448873483 29.86693865931552
3 3 39.25476603119584 37.843431643755466
3 4 42.244367417677644 41.272598506516616
3 5 45.277296360485266 44.5065376012386
3 6 49.48006932409012 49.02022857602357
3 7 51.16984402079723 50.886936565808924
3 8 52.90294627383015 52.61188011346077
3 9 53.639514731369154 53.63053618635517
3 10 54.46273830155979 54.17221475789887
4 1 21.620450606585788 19.827709959347263
4 2 31.499133448873483 29.696329148393204
4 3 37.47833622183709 36.535990627681905
4 4 42.80762564991335 41.82735833384021
4 5 46.62045060658579 45.85916911287187
4 6 48.96013864818024 48.59422350725242
4 7 51.99306759098788 51.72065006788539
4 8 52.729636048526864 52.73800919573174
4 9 53.24956672443674 53.151788495774774
4 10 54.67937608318891 54.64486572130943
5 1 21.967071057192374 19.723387563834002
5 2 32.49566724436742 30.554977468529522
5 3 39.51473136915078 38.17073101710035
5 4 43.89081455805893 43.093393454769775
5 5 47.053726169844026 46.665163196736145
5 6 48.22357019064125 48.17647259119677
5 7 49.610051993067586 49.066741594552326
5 8 52.20970537261699 51.98421731142473
5 9 54.07279029462738 53.95502446718146
5 10 55.02599653379549 54.84970913540656
6 1 22.530329289428074 20.585505788805868
6 2 31.629116117850952 30.923131008806358
6 3 38.86481802426343 37.323166863665115
6 4 41.334488734835354 40.14440256419543
6 5 46.143847487001736 45.320191606067944
6 6 48.353552859618716 48.05914551106261
6 7 50.519930675909876 50.50618913401975
6 8 53.24956672443674 53.30036195194688
6 9 54.41941074523397 54.30875461463426
6 10 54.50606585788561 54.35961511469824
7 1 22.790294627383016 21.750440622310723
7 2 32.49566724436742 31.218924101627003
7 3 39.38474870017331 38.74061409066198
7 4 43.11091854419411 42.6250434296894
7 5 46.403812824956674 45.694099905622345
7 6 48.570190641247834 48.184622902149385
7 7 50.649913344887345 50.653164002013526
7 8 52.599653379549395 52.65370703602079
7 9 53.16291161178509 53.07506463366964
7 10 54.1161178509532 54.09671179313564
8 1 22.487001733102254 19.22818643023873
8 2 31.975736568457542 29.812928767722184
8 3 38.86481802426343 37.11103425035614
8 4 43.02426343154246 41.70985479348752
8 5 47.83362218370884 47.21944852244992
8 6 50.04332755632582 49.152674871455226
8 7 51.12651646447141 50.04316421799268
8 8 52.729636048526864 52.183378905464004
8 9 54.80935875216638 54.42690414437313
8 10 56.41247833622184 56.15284054682681
9 1 24.04679376083189 22.3128423739774
9 2 34.01213171577123 32.578153578596584
9 3 41.55112651646447 40.6858503400709
9 4 45.01733102253033 44.28891282733825
9 5 48.22357019064125 48.15229602276638
9 6 50.77989601386482 50.72412649912277
9 7 51.559792027729635 51.59362305773332
9 8 53.16291161178509 53.281793158982126
9 9 54.50606585788561 54.749785687371414
9 10 55.32928942807626 55.48943635150039
10 1 23.483535528596185 20.888675447675514
10 2 31.499133448873483 29.576556704808333
10 3 38.17157712305026 36.90828087830657
10 4 42.07105719237435 40.70453903807046
10 5 46.01386481802427 44.65201020957673
10 6 47.227036395147316 46.515746117144445
10 7 50.38994800693241 49.81782903290587
10 8 52.0363951473137 51.826920729878964
10 9 53.509532062391685 53.41021756982804
10 10 54.89601386481803 54.79016423608542
11 1 22.746967071057192 20.651033025380286
11 2 32.582322357019066 31.595599133125805
11 3 38.6048526863085 37.87105890749776
11 4 41.59445407279029 40.67243051965802
11 5 44.88734835355286 43.970294816785895
11 6 48.87348353552859 47.74096624989039
11 7 50.95320623916811 49.899628417384704
11 8 51.99306759098788 51.03484931356992
11 9 54.80935875216638 53.96823175112107
11 10 55.762564991334486 55.000313609040276
12 1 23.656845753899482 21.59465458050358
12 2 34.18544194107452 33.18675481532729
12 3 39.68804159445407 38.469028309197256
12 4 42.85095320623917 41.75930496445404
12 5 44.67071057192374 44.18268149148422
12 6 48.22357019064125 47.6206647868258
12 7 49.87001733102253 49.141368111885576
12 8 51.733102253032925 51.244844495696725
12 9 54.50606585788561 54.11404106602523
12 10 55.589254766031196 55.11968663915749
13 1 22.96360485268631 20.750626551656964
13 2 31.845753899480066 29.902823244663285
13 3 37.65164644714038 35.759873862445005
13 4 41.984402079722706 41.34093789904433
13 5 45.407279029462735 44.77298599834949
13 6 48.83015597920277 48.31209482895757
13 7 50.77989601386482 50.40788332632932
13 8 53.07625649913344 52.619792882582836
13 9 54.80935875216638 54.49186881544896
13 10 55.32928942807626 54.980660253556366
14 1 23.91681109185442 22.027381086301176
14 2 31.672443674176776 30.74403064407345
14 3 38.77816291161179 38.156805768075245
14 4 43.41421143847487 42.73703935642559
14 5 47.92027729636049 47.519599632229884
14 6 49.26343154246101 48.73359789641231
14 7 50.43327556325823 50.16262519345446
14 8 52.729636048526864 52.42091346907271
14 9 54.2894280762565 54.09460759969528
14 10 54.722703639514734 54.591939282922844
15 1 22.097053726169843 20.38694573940769
15 2 31.88908145580589 30.22140154771767
15 3 38.9948006932409 37.59457837780373
15 4 45.537261698440204 44.77689201530552
15 5 47.92027729636049 47.347269394094496
15 6 49.26343154246101 48.59139845533654
15 7 51.429809358752166 51.10249187088948
15 8 53.11958405545927 53.09279279203783
15 9 54.59272097053726 54.76675709413287
15 10 55.45927209705373 55.585523617456175
16 1 20.493934142114384 18.872400233929604
16 2 30.459272097053724 29.839347966086777
16 3 39.51473136915078 38.70256154557589
16 4 43.370883882149045 43.28849646342336
16 5 48.353552859618716 48.26107370137653
16 6 50.17331022530329 50.03978594478799
16 7 51.25649913344888 50.86064588220934
16 8 52.642980935875215 52.33394650736114
16 9 54.89601386481803 54.798112731771
16 10 55.37261698440208 54.82060469488337
17 1 20.97053726169844 18.738518945899365
17 2 33.27556325823224 31.676115475723897
17 3 38.128249566724435 36.825959455540485
17 4 44.49740034662045 42.77535862394617
17 5 47.61698440207972 46.74152545575724
17 6 50.69324090121318 50.19770030041634
17 7 52.85961871750433 52.80927892111158
17 8 54.8526863084922 54.538395156829544
17 9 54.59272097053726 54.32295305698156
17 10 55.67590987868284 55.21909534002554
18 1 21.88041594454073 19.136698124004152
18 2 32.32235701906412 30.471215921672222
18 3 38.30155979202773 36.8685472226786
18 4 42.76429809358752 40.96717186764745
18 5 45.66724436741767 44.89482410009083
18 6 48.83015597920277 48.508308795274175
18 7 50.77989601386482 50.42785997077688
18 8 51.906412478336215 51.43849481165647
18 9 52.38301559792028 51.81235181452528
18 10 54.59272097053726 54.07842949292942
19 1 22.44367417677643 19.70197193510666
19 2 31.845753899480066 29.983457867648404
19 3 38.64818024263432 37.26175515353327
19 4 42.54766031195841 41.282053596704884
19 5 45.58058925476603 44.544143582229616
19 6 47.0103986135182 46.29314692861723
19 7 49.653379549393414 49.15509547720538
19 8 50.47660311958405 49.9572645779244
19 9 52.20970537261699 51.88068662589409
19 10 54.33275563258232 53.90204392577004
20 1 21.837088388214905 19.89320067878289
20 2 32.885615251299825 31.55519180333751
20 3 39.34142114384749 38.66458252967084
20 4 44.67071057192374 44.005419468704346
20 5 46.96707105719237 46.52498161633747
20 6 49.436741767764296 49.370199981563296
20 7 51.81975736568457 51.98411223611734
20 8 53.81282495667244 53.86101693487375
20 9 54.2894280762565 54.48069033146321
20 10 55.589254766031196 55.7543845366585
21 1 24.04679376083189 21.452923463420653
21 2 33.53552859618718 31.34912021168603
21 3 40.90121317157712 39.17404876052122
21 4 43.80415944540728 42.84533316737861
21 5 48.00693240901213 47.34323749084083
21 6 50.04332755632582 49.43408030334932
21 7 50.99653379549394 50.429066541502266
21 8 52.90294627383015 52.494206371921784
21 9 54.80935875216638 54.39325042077526
21 10 56.36915077989602 56.06231665765651
22 1 20.27729636048527 18.611513406139153
22 2 31.672443674176776 30.382450947455634
22 3 38.82149046793761 38.082335010115315
22 4 43.67417677642981 43.56206154030005
22 5 46.49046793760832 45.97253227313779
22 6 49.566724436741765 49.04407491477339
22 7 51.2998266897747 51.12326577604027
22 8 52.946273830155974 53.29165490206756
22 9 55.54592720970537 55.60188948911379
22 10 55.11265164644714 55.08730726109876
23 1 23.960138648180244 22.02322737785088
23 2 33.53552859618718 31.166863958317055
23 3 40.38128249566724 39.1460598668812
23 4 43.45753899480069 42.8649302427905
23 5 47.92027729636049 47.975431822636764
23 6 49.09012131715772 49.30984308436977
23 7 51.25649913344888 51.3455878218155
23 8 52.816291161178505 52.940855667808705
23 9 53.379549393414216 53.536350249906526
23 10 55.32928942807626 55.77593237352573
24 1 20.40727902946274 17.885517084565272
24 2 32.36568457538995 30.433311063231905
24 3 36.56845753899481 35.18692579757747
24 4 41.03119584055459 39.703181228925544
24 5 44.150779896013866 43.26868588825393
24 6 47.0103986135182 46.34999825944613
24 7 49.17677642980936 48.48879013716925
24 8 50.649913344887345 49.72418092918434
24 9 53.379549393414216 52.88000904002317
24 10 53.76949740034662 53.18357477239329
25 1 22.876949740034664 21.70665574315307
25 2 32.36568457538995 31.026354921281307
25 3 37.998266897746966 37.8043757421525
25 4 43.240901213171576 43.28908321589399
25 5 47.09705372616985 47.577003508342735
25 6 50.43327556325823 50.180826246282976
25 7 53.466204506065864 53.34529672123918
25 8 54.8526863084922 54.761481124758625
25 9 56.32582322357019 56.37295900412461
25 10 57.755632582322356 57.52281590443354
26 1 20.753899480069325 18.783398233330747
