0 1 2 3
0 1 20.45060658578856 18.939930634340193
0 2 30.155979202772965 29.255537538697986
0 3 37.1317157712305 36.808486812128805
0 4 42.89428076256499 42.57440776532309
0 5 46.403812824956674 46.00474787097793
0 6 48.18024263431543 47.822455718897324
0 7 50.60658578856152 50.372895555403105
0 8 51.34315424610052 50.865024370881386
0 9 53.11958405545927 52.984943151952116
0 10 53.422876949740036 53.18183119318669
1 1 21.013864818024263 19.5157639184757
1 2 32.798960138648184 32.13098610244341
1 3 38.51819757365685 37.65774224644838
1 4 41.89774696707106 41.83458237479586
1 5 46.403812824956674 46.392331099849336
1 6 48.613518197573654 48.410567625927044
1 7 50.08665511265165 49.90397239657635
1 8 51.47313691507799 51.32229648984827
1 9 53.03292894280762 53.21171840942666
1 10 54.722703639514734 54.828037741396365
2 1 21.923743500866554 20.013668467988225
2 2 31.672443674176776 30.75567142463642
2 3 38.43154246100519 37.59324299579514
2 4 41.984402079722706 41.4190199810631
2 5 45.66724436741767 45.67689186289908
2 6 48.18024263431543 47.855648498154075
2 7 49.82668977469671 49.73720773633068
2 8 50.95320623916811 50.677235539167796
2 9 52.90294627383015 52.55394197432538
2 10 53.89948006932409 53.58646595370069
3 1 21.88041594454073 20.06549911598121
3 2 31.109185441941072 29.69152662501141
3 3 38.86481802426343 37.612892818001626
3 4 42.02772963604853 41.13582241884994
3 5 45.66724436741767 45.26266977742008
3 6 48.52686308492201 48.221758582629136
3 7 50.25996533795494 49.79439546546922
3 8 51.81975736568457 51.25881115752332
3 9 52.90294627383015 52.71391795523586
3 10 54.07279029462738 53.565000240435026
4 1 22.227036395147316 20.33404846498687
4 2 31.195840554592717 29.65722170157391
4 3 36.65511265164645 35.74826223872368
4 4 40.121317157712305 39.17768108336162
4 5 45.190641247833625 44.62819006473236
4 6 48.00693240901213 47.49103744793734
4 7 50.04332755632582 49.74009074522965
4 8 52.07972270363952 51.83878720036198
4 9 52.729636048526864 52.52135528795782
4 10 53.509532062391685 53.37414797616048
5 1 20.88388214904679 19.248372859042973
5 2 32.14904679376083 30.70231571758109
5 3 39.42807625649913 38.591650764566346
5 4 42.37435008665511 41.561563011408566
5 5 45.06065857885615 44.84360365526847
5 6 47.227036395147316 47.171799146114736
5 7 49.350086655112655 49.03848006937895
5 8 50.77989601386482 50.651921912271916
5 9 52.296360485268636 52.27177533304555
5 10 54.67937608318891 54.682315692265384
6 1 21.663778162911612 19.621489016609242
6 2 31.75909878682842 30.93201009098904
6 3 38.17157712305026 36.65427710685793
6 4 40.51126516464472 39.74003710988994
6 5 44.88734835355286 44.331007959493704
6 6 48.353552859618716 48.008253342206174
6 7 48.87348353552859 48.95989474711409
6 8 50.649913344887345 50.96673012956885
6 9 53.03292894280762 53.17202520279245
6 10 52.90294627383015 52.94486905466401
7 1 22.876949740034664 21.799002161144703
7 2 32.49566724436742 31.327284574650356
7 3 39.168110918544194 38.22127076999161
7 4 42.93760831889081 42.346745811440364
7 5 45.92720970537262 45.760892424417605
7 6 47.83362218370884 47.47764773507707
7 7 49.78336221837088 49.71088230695654
7 8 51.47313691507799 51.24962663162137
7 9 52.0363951473137 52.229406398422505
7 10 53.07625649913344 52.941902220082795
8 1 21.923743500866554 18.93077734256988
8 2 32.32235701906412 30.375996494755082
8 3 36.95840554592721 35.479812380896576
8 4 42.287694974003465 41.2017405694895
8 5 45.75389948006933 45.06278014763894
8 6 48.7001733102253 47.75220867304745
8 7 50.12998266897747 49.37883069448061
8 8 51.12651646447141 50.61938688170648
8 9 52.426343154246105 51.88919030666435
8 10 54.76603119584056 54.4231583210383
9 1 23.83015597920277 21.92281697464189
9 2 32.842287694974004 31.537019738449303
9 3 40.94454072790295 40.53796599073828
9 4 44.280762564991335 43.61114049379201
9 5 47.83362218370884 47.700416305756576
9 6 50.43327556325823 50.6615346304255
9 7 50.08665511265165 50.14102985286917
9 8 51.863084922010394 52.16851841429432
9 9 53.89948006932409 54.02206678557281
9 10 54.33275563258232 54.69230945448188
10 1 22.097053726169843 19.857273575473677
10 2 31.75909878682842 30.34518543599439
10 3 37.998266897746966 36.88025882174505
10 4 41.85441941074524 40.89412941062524
10 5 45.147313691507804 44.166278983936806
10 6 47.487001733102254 46.65040325202564
10 7 50.519930675909876 49.88681290951089
10 8 52.38301559792028 52.16532914380962
10 9 53.29289428076257 53.132249249172894
10 10 53.76949740034662 53.954843191680126
11 1 23.613518197573658 21.636012098108186
11 2 32.798960138648184 31.7194948103446
11 3 37.82495667244367 37.09126662329241
11 4 42.07105719237435 41.26980009070418
11 5 44.62738301559792 43.714075863395934
11 6 47.79029462738302 47.01565939543945
11 7 50.30329289428076 49.55023768625719
11 8 51.94974003466204 51.00470706959182
11 9 53.16291161178509 52.38740269296465
11 10 53.682842287694974 52.86147371925826
12 1 24.653379549393414 22.340619046023253
12 2 33.882149046793764 33.229003298402496
12 3 38.17157712305026 37.14117174838203
12 4 41.811091854419416 41.161702583190944
12 5 45.277296360485266 45.11577661368403
12 6 48.396880415944544 47.89736481273911
12 7 49.523396880415945 48.98679712955419
12 8 52.0363951473137 51.42928369712273
12 9 52.946273830155974 52.69455016336925
12 10 54.24610051993067 53.97398193240173
13 1 21.36048526863085 19.527489330231433
13 2 31.455805892547662 29.905981666497116
13 3 37.56499133448873 36.199598390201096
13 4 41.334488734835354 40.976602446901175
13 5 44.88734835355286 44.24147429999201
13 6 48.05025996533796 47.23910723571013
13 7 49.87001733102253 49.261357384264166
13 8 52.556325823223574 52.16357429471814
13 9 53.466204506065864 53.152070485306034
13 10 54.15944540727903 53.941795846879856
14 1 23.353552859618716 21.93948884782092
14 2 31.195840554592717 30.594232383730365
14 3 38.95147313691508 38.63503177343085
14 4 42.50433275563258 41.84226101743343
