0 1 2 3
0 1 23.91681109185442 22.645755249417668
0 2 34.35875216637781 34.09898938730444
0 3 40.72790294627383 40.666609679741754
0 4 45.66724436741767 45.639646804730916
0 5 48.83015597920277 48.61047992142528
0 6 51.689774696707104 51.49526575894783
0 7 54.8526863084922 54.91505532683557
0 8 55.93587521663779 55.85490308970118
0 9 56.932409012131714 56.87951058633472
0 10 57.4523396880416 57.42969627536916
1 1 22.746967071057192 21.168854053799915
1 2 36.35181975736568 36.229672219593795
1 3 41.89774696707106 41.51760293994571
1 4 44.80069324090121 44.50333742769749
1 5 48.7001733102253 48.556225005765015
1 6 51.81975736568457 51.874111596602376
1 7 53.59618717504333 53.43936295465066
1 8 55.19930675909879 55.208578407189826
1 9 56.41247833622184 56.68829382094811
1 10 58.23223570190641 58.53357739759417
2 1 23.873483535528596 22.729936460489544
2 2 35.13864818024263 33.998944390875224
2 3 43.197573656845755 42.533926739684944
2 4 47.400346620450605 47.39576248818462
2 5 50.519930675909876 50.62613209115815
2 6 52.0363951473137 52.297411083944986
2 7 53.59618717504333 53.7316085108754
2 8 54.67937608318891 54.75501356806042
2 9 56.629116117850955 56.87181783335477
2 10 57.62564991334489 57.841834909557775
3 1 23.700173310225303 22.63250011344536
3 2 33.578856152513 32.38482989633206
3 3 40.46793760831889 39.694070334946055
3 4 45.8838821490468 45.159019517101356
3 5 48.613518197573654 48.20526674652734
3 6 51.25649913344888 51.118043713887516
3 7 53.856152512998264 54.070561656480145
3 8 54.80935875216638 54.98617495728133
3 9 55.63258232235702 55.76579145323193
3 10 56.802426343154245 56.9003582694443
4 1 25.563258232235704 23.80191293832571
4 2 33.665511265164646 32.328143252118906
4 3 39.68804159445407 38.55771406827761
4 4 44.150779896013866 42.866925804368755
4 5 49.26343154246101 49.07825841202962
4 6 52.33968804159446 52.025550238617704
4 7 54.02946273830156 54.0799758960346
4 8 55.45927209705373 55.683093668216074
4 9 56.06585788561526 56.10661925763628
4 10 56.36915077989602 56.54064481876453
5 1 23.526863084922013 22.036434806513313
5 2 33.96880415944541 32.785327562214505
5 3 41.59445407279029 41.321440884009775
5 4 45.7105719237435 45.31726404952725
5 5 49.17677642980936 48.83001652889575
5 6 50.34662045060658 50.223961687648966
5 7 52.0363951473137 51.99075429760841
5 8 55.19930675909879 55.1491912476032
5 9 56.02253032928943 56.23741107008361
5 10 56.845753899480066 56.9252996910149
6 1 23.050259965337954 20.814234220038898
6 2 33.23223570190642 32.52368510617234
6 3 41.334488734835354 40.06378300413384
6 4 44.194107452339686 43.76453130450669
6 5 48.570190641247834 48.343282107587086
6 6 52.296360485268636 52.568117721482096
6 7 52.512998266897746 52.667354033358095
6 8 54.46273830155979 54.7730301728943
6 9 55.80589254766031 56.145630237365815
6 10 56.1525129982669 56.39261226847418
7 1 25.866551126516462 25.062639633931553
7 2 37.045060658578855 35.74798258273679
7 3 41.89774696707106 41.3726812594874
7 4 46.53379549393414 46.63610496475596
7 5 49.610051993067586 49.61169743492096
7 6 52.642980935875215 52.758295338045194
7 7 54.41941074523397 54.44953526355453
7 8 55.892547660311955 55.97724826609692
7 9 56.28249566724437 56.5977824473398
7 10 56.759098786828424 57.01107364545658
8 1 24.220103986135182 22.42119857464762
